"Position X","Position Y","Position Z","Unit","Category","Collection","Time","Parent","ID"
148.47,56.97,0.50,"um","Spot","Position",89,1000000109,4559
149.76,57.07,0.50,"um","Spot","Position",90,1000000109,4619
150.62,57.95,0.50,"um","Spot","Position",91,1000000109,4680
152.74,59.29,0.50,"um","Spot","Position",92,1000000109,4743
153.01,59.95,0.50,"um","Spot","Position",93,1000000109,4805
154.56,61.84,0.50,"um","Spot","Position",94,1000000109,4867
154.57,62.33,0.50,"um","Spot","Position",95,1000000109,4927
155.67,64.28,0.50,"um","Spot","Position",96,1000000109,4988
157.68,66.42,0.50,"um","Spot","Position",97,1000000109,5048
157.84,65.69,0.50,"um","Spot","Position",98,1000000109,5105
158.42,67.48,0.50,"um","Spot","Position",99,1000000109,5162
160.12,68.65,0.50,"um","Spot","Position",100,1000000109,5221
161.91,69.29,0.50,"um","Spot","Position",101,1000000109,5277
165.08,70.47,0.50,"um","Spot","Position",102,1000000109,5333
165.95,70.47,0.50,"um","Spot","Position",103,1000000109,5391
166.83,71.97,0.50,"um","Spot","Position",104,1000000109,5447
168.86,72.88,0.50,"um","Spot","Position",105,1000000109,5506
170.23,72.21,0.50,"um","Spot","Position",106,1000000109,5562
172.26,73.22,0.50,"um","Spot","Position",107,1000000109,5613
175.07,71.47,0.50,"um","Spot","Position",108,1000000109,5669
175.17,73.74,0.50,"um","Spot","Position",109,1000000109,5725
176.96,74.00,0.50,"um","Spot","Position",110,1000000109,5780
179.88,72.38,0.50,"um","Spot","Position",111,1000000109,5833
180.87,71.49,0.50,"um","Spot","Position",112,1000000109,5884
184.82,71.00,0.50,"um","Spot","Position",113,1000000109,5933
186.21,72.11,0.50,"um","Spot","Position",114,1000000109,5986
185.32,72.28,0.50,"um","Spot","Position",115,1000000109,6038
188.19,72.25,0.50,"um","Spot","Position",116,1000000109,6097
189.53,71.81,0.50,"um","Spot","Position",117,1000000109,6150
190.34,71.91,0.50,"um","Spot","Position",118,1000000109,6205
192.18,70.60,0.50,"um","Spot","Position",119,1000000109,6261
194.91,70.42,0.50,"um","Spot","Position",120,1000000109,6316
195.73,70.65,0.50,"um","Spot","Position",121,1000000109,6373
197.14,70.15,0.50,"um","Spot","Position",122,1000000109,6433
197.85,68.31,0.50,"um","Spot","Position",123,1000000109,6491
198.69,68.39,0.50,"um","Spot","Position",124,1000000109,6554
200.70,69.00,0.50,"um","Spot","Position",125,1000000109,6614
202.47,70.16,0.50,"um","Spot","Position",126,1000000109,6674
202.46,70.13,0.50,"um","Spot","Position",127,1000000109,6731
209.47,65.46,0.50,"um","Spot","Position",128,1000000109,6790
208.35,72.62,0.50,"um","Spot","Position",131,1000000109,6959
208.81,74.42,0.50,"um","Spot","Position",132,1000000109,7016
209.24,76.12,0.50,"um","Spot","Position",133,1000000109,7073
209.54,75.93,0.50,"um","Spot","Position",134,1000000109,7129
210.80,77.90,0.50,"um","Spot","Position",135,1000000109,7188
210.75,78.95,0.50,"um","Spot","Position",136,1000000109,7248
211.23,79.62,0.50,"um","Spot","Position",137,1000000109,7307
211.35,82.96,0.50,"um","Spot","Position",139,1000000109,7428
210.87,85.43,0.50,"um","Spot","Position",140,1000000109,7488
211.13,87.17,0.50,"um","Spot","Position",141,1000000109,7548
209.88,88.87,0.50,"um","Spot","Position",142,1000000109,7605
208.91,91.21,0.50,"um","Spot","Position",143,1000000109,7662
208.35,92.19,0.50,"um","Spot","Position",144,1000000109,7720
208.25,93.93,0.50,"um","Spot","Position",145,1000000109,7778
208.59,95.63,0.50,"um","Spot","Position",146,1000000109,7839
208.28,97.21,0.50,"um","Spot","Position",147,1000000109,7900
208.28,98.77,0.50,"um","Spot","Position",148,1000000109,7961
208.69,100.72,0.50,"um","Spot","Position",149,1000000109,8022
208.21,101.03,0.50,"um","Spot","Position",150,1000000109,8080
208.71,103.85,0.50,"um","Spot","Position",151,1000000109,8135
208.70,104.85,0.50,"um","Spot","Position",152,1000000109,8195
207.25,107.89,0.50,"um","Spot","Position",153,1000000109,8260
206.37,109.07,0.50,"um","Spot","Position",154,1000000109,8322
203.38,110.55,0.50,"um","Spot","Position",155,1000000109,8382
201.83,111.46,0.50,"um","Spot","Position",156,1000000109,8444
199.20,112.11,0.50,"um","Spot","Position",157,1000000109,8505
196.42,113.22,0.50,"um","Spot","Position",158,1000000109,8565
196.68,113.62,0.50,"um","Spot","Position",159,1000000109,8625
193.78,113.46,0.50,"um","Spot","Position",160,1000000109,8685
193.25,114.50,0.50,"um","Spot","Position",161,1000000109,8748
190.88,114.10,0.50,"um","Spot","Position",162,1000000109,8808
190.58,114.30,0.50,"um","Spot","Position",163,1000000109,8863
190.69,115.34,0.50,"um","Spot","Position",164,1000000109,8921
189.48,115.11,0.50,"um","Spot","Position",165,1000000109,8977
187.13,117.07,0.50,"um","Spot","Position",166,1000000109,9032
187.22,118.63,0.50,"um","Spot","Position",167,1000000109,9090
185.76,119.30,0.50,"um","Spot","Position",168,1000000109,9145
189.29,224.78,0.50,"um","Spot","Position",45,1000000110,1919
191.09,224.78,0.50,"um","Spot","Position",46,1000000110,1978
191.12,224.78,0.50,"um","Spot","Position",47,1000000110,2035
191.77,224.78,0.50,"um","Spot","Position",48,1000000110,2092
191.47,223.11,0.50,"um","Spot","Position",49,1000000110,2149
191.99,222.51,0.50,"um","Spot","Position",50,1000000110,2205
193.95,220.83,0.50,"um","Spot","Position",51,1000000110,2262
193.79,219.67,0.50,"um","Spot","Position",52,1000000110,2319
195.54,218.52,0.50,"um","Spot","Position",53,1000000110,2376
196.42,215.61,0.50,"um","Spot","Position",54,1000000110,2432
196.80,212.73,0.50,"um","Spot","Position",55,1000000110,2490
197.29,211.44,0.50,"um","Spot","Position",56,1000000110,2554
196.71,209.52,0.50,"um","Spot","Position",57,1000000110,2621
197.23,208.08,0.50,"um","Spot","Position",58,1000000110,2687
196.50,204.67,0.50,"um","Spot","Position",59,1000000110,2752
195.89,202.99,0.50,"um","Spot","Position",60,1000000110,2817
196.96,201.85,0.50,"um","Spot","Position",61,1000000110,2877
196.75,201.18,0.50,"um","Spot","Position",62,1000000110,2942
198.83,199.52,0.50,"um","Spot","Position",63,1000000110,3007
200.50,197.80,0.50,"um","Spot","Position",64,1000000110,3069
200.77,196.72,0.50,"um","Spot","Position",65,1000000110,3132
202.24,195.56,0.50,"um","Spot","Position",66,1000000110,3197
203.36,194.72,0.50,"um","Spot","Position",67,1000000110,3262
204.08,193.07,0.50,"um","Spot","Position",68,1000000110,3324
205.05,191.30,0.50,"um","Spot","Position",69,1000000110,3388
206.42,190.67,0.50,"um","Spot","Position",70,1000000110,3453
207.49,188.91,0.50,"um","Spot","Position",71,1000000110,3514
208.34,188.16,0.50,"um","Spot","Position",72,1000000110,3571
209.66,185.58,0.50,"um","Spot","Position",73,1000000110,3630
211.54,184.36,0.50,"um","Spot","Position",74,1000000110,3689
212.14,183.00,0.50,"um","Spot","Position",75,1000000110,3747
211.85,181.80,0.50,"um","Spot","Position",76,1000000110,3808
214.20,180.01,0.50,"um","Spot","Position",77,1000000110,3868
214.70,178.87,0.50,"um","Spot","Position",78,1000000110,3925
214.43,178.05,0.50,"um","Spot","Position",79,1000000110,3983
215.46,176.82,0.50,"um","Spot","Position",80,1000000110,4042
216.43,174.82,0.50,"um","Spot","Position",81,1000000110,4102
215.91,174.95,0.50,"um","Spot","Position",82,1000000110,4162
218.54,174.54,0.50,"um","Spot","Position",83,1000000110,4222
217.51,173.79,0.50,"um","Spot","Position",84,1000000110,4282
218.51,174.00,0.50,"um","Spot","Position",85,1000000110,4340
218.80,173.53,0.50,"um","Spot","Position",86,1000000110,4398
220.26,173.30,0.50,"um","Spot","Position",87,1000000110,4458
222.37,173.54,0.50,"um","Spot","Position",88,1000000110,4522
224.78,173.46,0.50,"um","Spot","Position",89,1000000110,4584
49.62,76.62,0.50,"um","Spot","Position",47,1000000111,1997
48.97,75.93,0.50,"um","Spot","Position",49,1000000111,2110
100.45,102.61,0.50,"um","Spot","Position",47,1000000112,2010
98.43,101.73,0.50,"um","Spot","Position",48,1000000112,2066
96.31,101.64,0.50,"um","Spot","Position",49,1000000112,2123
96.45,102.40,0.50,"um","Spot","Position",50,1000000112,2179
95.45,101.72,0.50,"um","Spot","Position",51,1000000112,2235
93.57,100.69,0.50,"um","Spot","Position",52,1000000112,2291
93.28,101.12,0.50,"um","Spot","Position",54,1000000112,2405
92.36,101.38,0.50,"um","Spot","Position",55,1000000112,2462
91.37,99.62,0.50,"um","Spot","Position",56,1000000112,2524
89.52,99.07,0.50,"um","Spot","Position",57,1000000112,2586
92.96,101.39,0.50,"um","Spot","Position",58,1000000112,2654
91.72,101.96,0.50,"um","Spot","Position",59,1000000112,2720
91.63,102.97,0.50,"um","Spot","Position",60,1000000112,2783
90.96,102.52,0.50,"um","Spot","Position",61,1000000112,2845
92.31,106.46,0.50,"um","Spot","Position",62,1000000112,2950
91.40,107.18,0.50,"um","Spot","Position",63,1000000112,2971
91.53,108.44,0.50,"um","Spot","Position",64,1000000112,3036
91.49,107.42,0.50,"um","Spot","Position",65,1000000112,3097
89.96,109.09,0.50,"um","Spot","Position",66,1000000112,3161
90.18,109.91,0.50,"um","Spot","Position",67,1000000112,3225
89.77,111.55,0.50,"um","Spot","Position",68,1000000112,3287
87.21,111.07,0.50,"um","Spot","Position",69,1000000112,3350
86.20,111.78,0.50,"um","Spot","Position",70,1000000112,3414
87.52,111.60,0.50,"um","Spot","Position",71,1000000112,3476
88.25,113.42,0.50,"um","Spot","Position",72,1000000112,3535
87.17,113.09,0.50,"um","Spot","Position",73,1000000112,3595
86.46,114.01,0.50,"um","Spot","Position",74,1000000112,3652
86.42,113.14,0.50,"um","Spot","Position",75,1000000112,3710
84.14,116.36,0.50,"um","Spot","Position",76,1000000112,3767
85.57,114.18,0.50,"um","Spot","Position",77,1000000112,3830
84.64,114.99,0.50,"um","Spot","Position",78,1000000112,3886
85.15,115.11,0.50,"um","Spot","Position",79,1000000112,3945
81.48,121.78,0.50,"um","Spot","Position",80,1000000112,4004
81.49,119.07,0.50,"um","Spot","Position",82,1000000112,4122
81.42,122.07,0.50,"um","Spot","Position",83,1000000112,4183
80.63,123.80,0.50,"um","Spot","Position",84,1000000112,4241
80.33,125.20,0.50,"um","Spot","Position",85,1000000112,4300
80.25,126.08,0.50,"um","Spot","Position",86,1000000112,4360
80.38,127.14,0.50,"um","Spot","Position",87,1000000112,4417
81.11,126.70,0.50,"um","Spot","Position",88,1000000112,4481
80.90,128.26,0.50,"um","Spot","Position",89,1000000112,4543
81.31,128.12,0.50,"um","Spot","Position",90,1000000112,4602
81.03,126.21,0.50,"um","Spot","Position",91,1000000112,4661
81.10,128.45,0.50,"um","Spot","Position",92,1000000112,4724
81.37,128.53,0.50,"um","Spot","Position",93,1000000112,4785
82.79,130.41,0.50,"um","Spot","Position",94,1000000112,4843
82.81,130.04,0.50,"um","Spot","Position",95,1000000112,4903
83.89,130.63,0.50,"um","Spot","Position",96,1000000112,4967
84.77,131.47,0.50,"um","Spot","Position",97,1000000112,5026
84.62,131.18,0.50,"um","Spot","Position",98,1000000112,5082
85.76,131.58,0.50,"um","Spot","Position",99,1000000112,5141
86.31,131.99,0.50,"um","Spot","Position",100,1000000112,5198
88.67,131.38,0.50,"um","Spot","Position",101,1000000112,5255
86.93,133.31,0.50,"um","Spot","Position",102,1000000112,5310
88.85,133.24,0.50,"um","Spot","Position",103,1000000112,5365
88.42,134.00,0.50,"um","Spot","Position",104,1000000112,5425
90.84,133.20,0.50,"um","Spot","Position",105,1000000112,5480
91.07,134.70,0.50,"um","Spot","Position",106,1000000112,5537
91.52,133.59,0.50,"um","Spot","Position",107,1000000112,5590
91.47,131.78,0.50,"um","Spot","Position",108,1000000112,5641
92.47,131.88,0.50,"um","Spot","Position",109,1000000112,5698
91.85,133.33,0.50,"um","Spot","Position",110,1000000112,5753
173.57,0.22,0.50,"um","Spot","Position",48,1000000113,2087
173.43,3.49,0.50,"um","Spot","Position",49,1000000113,2144
172.34,7.81,0.50,"um","Spot","Position",50,1000000113,2199
173.40,9.35,0.50,"um","Spot","Position",51,1000000113,2256
172.26,14.79,0.50,"um","Spot","Position",52,1000000113,2312
170.21,16.38,0.50,"um","Spot","Position",53,1000000113,2369
167.69,20.95,0.50,"um","Spot","Position",54,1000000113,2424
164.20,25.12,0.50,"um","Spot","Position",55,1000000113,2481
160.85,29.02,0.50,"um","Spot","Position",56,1000000113,2544
159.48,30.79,0.50,"um","Spot","Position",57,1000000113,2608
157.89,31.83,0.50,"um","Spot","Position",58,1000000113,2676
154.93,34.68,0.50,"um","Spot","Position",59,1000000113,2740
152.84,36.17,0.50,"um","Spot","Position",60,1000000113,2806
148.22,38.33,0.50,"um","Spot","Position",61,1000000113,2862
145.96,40.86,0.50,"um","Spot","Position",62,1000000113,2927
141.74,44.11,0.50,"um","Spot","Position",63,1000000113,2990
138.93,47.79,0.50,"um","Spot","Position",64,1000000113,3053
136.78,52.64,0.50,"um","Spot","Position",65,1000000113,3113
132.03,56.36,0.50,"um","Spot","Position",66,1000000113,3176
130.72,58.95,0.50,"um","Spot","Position",67,1000000113,3239
126.94,62.26,0.50,"um","Spot","Position",68,1000000113,3299
122.28,65.72,0.50,"um","Spot","Position",69,1000000113,3360
119.08,70.64,0.50,"um","Spot","Position",70,1000000113,3423
116.19,71.86,0.50,"um","Spot","Position",71,1000000113,3484
112.86,74.45,0.50,"um","Spot","Position",72,1000000113,3543
110.22,79.42,0.50,"um","Spot","Position",73,1000000113,3601
109.04,84.57,0.50,"um","Spot","Position",74,1000000113,3658
106.08,82.53,0.50,"um","Spot","Position",75,1000000113,3715
106.86,82.55,0.50,"um","Spot","Position",76,1000000113,3774
107.38,83.57,0.50,"um","Spot","Position",77,1000000113,3835
106.99,83.95,0.50,"um","Spot","Position",78,1000000113,3894
99.22,82.62,0.50,"um","Spot","Position",79,1000000113,3952
94.86,83.27,0.50,"um","Spot","Position",81,1000000113,4067
93.20,83.51,0.50,"um","Spot","Position",82,1000000113,4125
91.32,84.23,0.50,"um","Spot","Position",83,1000000113,4185
89.17,85.28,0.50,"um","Spot","Position",84,1000000113,4244
88.02,86.88,0.50,"um","Spot","Position",85,1000000113,4303
88.55,88.75,0.50,"um","Spot","Position",86,1000000113,4362
94.24,82.94,0.50,"um","Spot","Position",87,1000000113,4421
102.87,81.23,0.50,"um","Spot","Position",88,1000000113,4527
0.22,206.73,0.50,"um","Spot","Position",50,1000000114,2158
9.40,211.00,0.50,"um","Spot","Position",51,1000000114,2214
8.98,210.24,0.50,"um","Spot","Position",52,1000000114,2271
10.72,208.81,0.50,"um","Spot","Position",53,1000000114,2330
12.66,210.18,0.50,"um","Spot","Position",54,1000000114,2387
14.00,210.98,0.50,"um","Spot","Position",55,1000000114,2442
13.10,208.79,0.50,"um","Spot","Position",56,1000000114,2503
14.79,209.09,0.50,"um","Spot","Position",57,1000000114,2566
16.13,207.06,0.50,"um","Spot","Position",58,1000000114,2633
17.57,208.66,0.50,"um","Spot","Position",59,1000000114,2699
17.40,208.57,0.50,"um","Spot","Position",60,1000000114,2764
17.90,207.99,0.50,"um","Spot","Position",61,1000000114,2828
18.30,208.38,0.50,"um","Spot","Position",62,1000000114,2890
19.68,210.78,0.50,"um","Spot","Position",63,1000000114,2954
21.20,211.63,0.50,"um","Spot","Position",64,1000000114,3020
21.52,212.87,0.50,"um","Spot","Position",65,1000000114,3081
22.76,213.96,0.50,"um","Spot","Position",66,1000000114,3144
23.79,214.30,0.50,"um","Spot","Position",67,1000000114,3208
23.75,215.73,0.50,"um","Spot","Position",68,1000000114,3271
24.49,217.03,0.50,"um","Spot","Position",69,1000000114,3335
24.44,217.90,0.50,"um","Spot","Position",70,1000000114,3399
23.88,219.30,0.50,"um","Spot","Position",71,1000000114,3462
22.34,220.01,0.50,"um","Spot","Position",72,1000000114,3521
21.89,220.79,0.50,"um","Spot","Position",73,1000000114,3581
22.51,222.62,0.50,"um","Spot","Position",74,1000000114,3640
23.84,224.78,0.50,"um","Spot","Position",75,1000000114,3698
22.71,224.78,0.50,"um","Spot","Position",76,1000000114,3756
23.89,224.78,0.50,"um","Spot","Position",77,1000000114,3817
25.47,224.78,0.50,"um","Spot","Position",78,1000000114,3874
198.34,196.42,0.50,"um","Spot","Position",50,1000000115,2206
196.25,197.48,0.50,"um","Spot","Position",51,1000000115,2263
194.92,196.06,0.50,"um","Spot","Position",52,1000000115,2321
193.61,197.24,0.50,"um","Spot","Position",53,1000000115,2375
194.65,197.05,0.50,"um","Spot","Position",54,1000000115,2431
191.71,195.90,0.50,"um","Spot","Position",56,1000000115,2553
191.82,195.70,0.50,"um","Spot","Position",57,1000000115,2619
78.91,75.32,0.50,"um","Spot","Position",52,1000000116,2286
71.61,82.23,0.50,"um","Spot","Position",53,1000000116,2340
62.37,77.86,0.50,"um","Spot","Position",54,1000000116,2395
57.84,70.27,0.50,"um","Spot","Position",55,1000000116,2450
51.67,60.51,0.50,"um","Spot","Position",56,1000000116,2512
46.25,50.19,0.50,"um","Spot","Position",57,1000000116,2574
38.29,42.47,0.50,"um","Spot","Position",58,1000000116,2639
30.50,36.84,0.50,"um","Spot","Position",59,1000000116,2703
189.27,0.22,0.50,"um","Spot","Position",52,1000000117,2317
189.62,2.43,0.50,"um","Spot","Position",53,1000000117,2373
189.91,2.55,0.50,"um","Spot","Position",54,1000000117,2428
190.88,2.38,0.50,"um","Spot","Position",55,1000000117,2489
194.33,2.64,0.50,"um","Spot","Position",57,1000000117,2620
194.09,3.92,0.50,"um","Spot","Position",58,1000000117,2686
196.22,0.22,0.50,"um","Spot","Position",59,1000000117,2751
224.78,125.09,0.50,"um","Spot","Position",52,1000000118,2326
224.78,129.11,0.50,"um","Spot","Position",53,1000000118,2383
224.78,133.22,0.50,"um","Spot","Position",54,1000000118,2439
223.32,134.62,0.50,"um","Spot","Position",55,1000000118,2496
218.79,135.42,0.50,"um","Spot","Position",56,1000000118,2559
215.16,136.97,0.50,"um","Spot","Position",57,1000000118,2626
212.25,137.93,0.50,"um","Spot","Position",58,1000000118,2690
209.65,138.77,0.50,"um","Spot","Position",59,1000000118,2755
204.84,140.06,0.50,"um","Spot","Position",60,1000000118,2819
204.09,142.04,0.50,"um","Spot","Position",61,1000000118,2879
202.48,148.21,0.50,"um","Spot","Position",62,1000000118,2944
200.28,151.90,0.50,"um","Spot","Position",63,1000000118,3008
197.71,154.21,0.50,"um","Spot","Position",64,1000000118,3068
198.38,154.97,0.50,"um","Spot","Position",65,1000000118,3130
195.40,156.32,0.50,"um","Spot","Position",66,1000000118,3193
192.15,157.88,0.50,"um","Spot","Position",67,1000000118,3258
189.36,163.00,0.50,"um","Spot","Position",68,1000000118,3320
188.29,165.42,0.50,"um","Spot","Position",69,1000000118,3384
187.24,167.97,0.50,"um","Spot","Position",70,1000000118,3449
188.55,170.08,0.50,"um","Spot","Position",71,1000000118,3510
188.11,169.46,0.50,"um","Spot","Position",72,1000000118,3568
185.52,168.55,0.50,"um","Spot","Position",73,1000000118,3625
182.87,167.12,0.50,"um","Spot","Position",74,1000000118,3681
181.54,168.23,0.50,"um","Spot","Position",75,1000000118,3740
179.82,166.89,0.50,"um","Spot","Position",76,1000000118,3801
177.21,169.07,0.50,"um","Spot","Position",77,1000000118,3861
169.99,172.34,0.50,"um","Spot","Position",78,1000000118,3916
165.63,171.57,0.50,"um","Spot","Position",79,1000000118,3971
166.30,169.69,0.50,"um","Spot","Position",80,1000000118,4029
163.69,168.28,0.50,"um","Spot","Position",81,1000000118,4087
162.99,172.69,0.50,"um","Spot","Position",82,1000000118,4149
162.95,172.95,0.50,"um","Spot","Position",83,1000000118,4207
157.73,173.61,0.50,"um","Spot","Position",84,1000000118,4265
154.76,174.75,0.50,"um","Spot","Position",85,1000000118,4323
153.31,175.25,0.50,"um","Spot","Position",86,1000000118,4381
